UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,SJ_Time_1,SJ_Time_2,SJ_Time_3,SJ_Time_4,SJ_Time_5,SJ_Time_6,SJ_Time_7,SJ_Time_8,SJ_Time_9,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,Scenario1_Time,Scenario2_Time,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Total_9_score,hasPerf,SJ_Sum,pred_high_perf,Filled_High_Performer
245051991,,,,,,,1.0,1.0,2.0,4.0,2.0,7.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,1.0,2.0,54.0,89.0,101.0,32.0,20.0,35.0,30.0,45.0,167.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.75,3.75,3.0,3.0,5.0,1.5,2.5,1.0,1.0,1.5,2.25,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0,8.0,1.0,1.0
245093305,,,,,,,0.0,1.0,1.0,7.0,6.0,1.0,2.0,1.0,1.0,7.0,6.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,6.0,2.0,2.0,30.0,32.0,34.0,46.0,29.0,40.0,25.0,30.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.75,3.5,1.25,4.0,4.75,1.5,3.25,1.0,1.0,1.75,1.5,1.5,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0,11.0,1.0,1.0
230792020,,,,,,,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,8.0,6.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,52.0,85.0,40.0,62.0,36.0,76.0,26.0,48.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,54.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0,11.0,1.0,1.0
245035196,,,,,,,1.0,1.0,2.0,4.0,2.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,7.0,7.0,6.0,1.0,47.0,47.0,39.0,97.0,26.0,70.0,25.0,47.0,107.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.75,2.75,2.75,1.5,4.5,1.25,2.25,1.0,2.25,2.0,1.75,2.5,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0,10.0,1.0,1.0
228624297,,,,,,,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,55.0,43.0,87.0,47.0,29.0,72.0,27.0,42.0,63.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.25,3.5,2.0,3.75,4.25,1.25,2.0,1.0,1.0,1.5,1.5,2.5,1.0,2.0,-2.0,2.0,1.0,1.0,0.0,2.0,2.0,0,9.0,1.0,1.0
245109954,,,,,,,1.0,1.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,6.0,4.0,1.0,98.0,295.0,135.0,91.0,78.0,40.0,34.0,37.0,44.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,82.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,3.25,1.0,1.75,4.75,1.5,3.0,1.0,1.0,2.5,1.5,1.5,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,2.0,0.0,0,9.0,1.0,1.0
245075338,,,,,,,1.0,1.0,3.0,1.0,5.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,4.0,3.0,1.0,5.0,7.0,7.0,4.0,1.0,38.0,21.0,21.0,24.0,20.0,20.0,16.0,41.0,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.75,3.25,2.0,3.0,5.25,1.0,3.0,1.0,1.25,1.75,1.25,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0,11.0,1.0,1.0
245112911,,,,,,,0.0,1.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,7.0,4.0,6.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,33.0,29.0,38.0,30.0,26.0,31.0,23.0,34.0,69.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.25,3.25,1.75,1.25,4.5,1.0,3.0,1.0,1.5,1.5,1.25,3.25,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0,8.0,1.0,1.0
245141594,,,,,,,0.0,1.0,2.0,6.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,6.0,1.0,54.0,26.0,43.0,59.0,34.0,35.0,32.0,33.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,39.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.75,3.0,1.0,3.25,5.25,1.0,2.0,1.0,2.0,2.75,1.25,2.25,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0,12.0,1.0,1.0
245073731,,,,,,,1.0,1.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,7.0,4.0,6.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,21.0,16.0,75.0,26.0,12.0,19.0,15.0,18.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,2.75,2.0,4.0,4.25,1.0,4.0,1.25,1.0,1.75,3.0,2.25,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,8.0,1.0,1.0
245187395,,,,,,,1.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,53.0,53.0,108.0,101.0,73.0,33.0,41.0,24.0,29.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,3.0,1.5,1.75,4.5,1.25,1.75,1.0,1.75,1.0,2.0,2.25,-1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0,9.0,1.0,1.0
244948128,,,,,,,0.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,7.0,4.0,7.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,6.0,4.0,1.0,63.0,49.0,77.0,53.0,49.0,66.0,39.0,45.0,353.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,3.75,1.0,3.25,3.75,1.25,2.25,1.0,1.5,1.25,1.25,1.75,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0,10.0,1.0,1.0
245106580,,,,,,,0.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,7.0,3.0,5.0,1.0,38.0,50.0,33.0,64.0,24.0,33.0,49.0,40.0,45.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,132.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,1.5,3.25,5.0,1.0,1.0,1.0,1.0,2.25,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0,10.0,1.0,1.0
244977394,,,,,,,0.0,1.0,1.0,5.0,5.0,4.0,2.0,1.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,4.0,6.0,1.0,62.0,85.0,83.0,37.0,62.0,58.0,52.0,65.0,48.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.75,3.5,2.0,3.25,5.25,1.25,3.0,2.0,1.0,1.75,1.75,2.5,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0,13.0,1.0,1.0
245118199,,,,,,,0.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,3.7142857142857135,1.0,35.714285714285715,30.714285714285715,39.0,23.0,33.0,21.0,21.0,22.0,35.0,0.5714285714285714,0.2857142857142857,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.7142857142857143,1.0,0.0,1.0,1.0,0.0,1.0,1.0,61.0,38.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,3.75,1.0,4.0,4.0,1.75,1.0,1.5,1.0,1.0,1.75,2.1785714285714284,0.8571428571428571,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0,12.857142857142858,1.0,1.0
245133622,,,,,,,0.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,76.0,54.0,73.0,44.0,26.0,30.0,39.0,50.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.25,3.0,1.75,2.25,3.25,1.25,1.75,1.25,2.5,2.5,1.75,2.75,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,14.0,1.0,1.0
244989607,,,,,,,0.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,6.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,6.0,1.0,36.0,38.0,38.0,27.0,20.0,33.0,28.0,36.0,63.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.75,4.0,1.5,4.0,5.25,1.0,2.0,1.0,1.0,1.25,1.0,1.25,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0,11.0,1.0,1.0
244957438,,,,,,,0.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,6.0,2.0,49.0,45.0,49.0,41.0,34.0,51.0,39.0,61.0,52.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,77.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.25,3.25,3.0,3.5,4.5,1.0,2.0,1.0,1.75,1.75,1.25,1.75,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0,11.0,1.0,1.0
245012449,,,,,,,1.0,1.0,1.0,4.0,6.0,5.0,1.0,2.0,1.0,6.0,3.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,134.0,36.0,46.0,83.0,39.0,60.0,64.0,99.0,33.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,83.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.75,4.0,1.25,3.0,4.5,1.25,4.0,1.25,1.0,1.0,1.0,1.75,1.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0,11.0,1.0,1.0
245051800,,,,,,,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,5.285714285714286,1.0,62.0,133.28571428571428,131.0,122.0,39.0,341.0,208.0,154.0,116.14285714285714,1.0,0.7142857142857143,0.5714285714285714,1.0,1.0,1.0,1.0,0.0,0.42857142857142855,1.0,0.8571428571428571,0.14285714285714285,1.0,1.0,1.0,0.0,1.0,0.2857142857142857,125.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.0,4.0,1.0,3.25,5.25,1.0,1.75,1.0,1.0,1.75,1.0,1.75,2.0,1.5714285714285714,0.7142857142857142,2.0,2.0,2.0,1.0,1.0,0.7142857142857142,0,12.999999999999998,1.0,1.0
245139192,,,,,,,0.0,1.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,1.0,184.0,89.0,65.0,162.0,78.0,94.0,140.0,234.0,170.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,95.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.0,4.0,1.0,4.0,4.75,1.5,3.5,1.0,1.0,1.5,1.25,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0,11.0,1.0,1.0
245135266,,,,,,,0.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,95.0,121.0,28.0,60.0,87.0,85.0,103.0,110.0,159.0,0.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,4.0,1.0,4.0,5.25,1.0,4.0,1.0,1.0,1.0,1.0,2.75,1.0,1.0,2.0,-1.0,1.0,1.0,1.0,2.0,2.0,0,10.0,1.0,1.0
245191569,,,,,,,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,138.0,97.0,30.0,40.0,15.0,23.0,17.0,102.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,115.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,3.5,1.0,2.25,4.0,1.25,2.0,1.0,1.75,2.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0,13.0,1.0,1.0
245074902,,,,,,,1.0,1.0,3.0,3.0,3.0,5.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,6.0,1.0,90.0,45.0,56.0,73.0,31.0,37.0,42.0,55.0,105.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,91.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,2.25,3.75,3.25,2.0,4.0,4.25,1.0,2.5,1.0,1.5,2.75,2.5,2.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0,13.0,1.0,1.0
245008170,,,,,,,0.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,35.57142857142857,35.285714285714285,69.0,29.0,21.0,35.0,27.0,26.0,37.0,0.2857142857142857,0.7142857142857143,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,3.75,2.5,2.25,4.75,1.25,2.25,1.25,1.0,1.25,1.75,1.9285714285714288,0.8571428571428571,1.1428571428571428,1.0,-1.0,1.0,2.0,1.0,1.0,0.0,0,7.0,1.0,1.0
245151734,,,,,,,0.0,1.0,2.0,7.0,6.0,1.0,3.0,2.0,2.0,6.0,6.0,7.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,6.0,7.0,1.0,66.0,53.0,31.0,86.0,43.0,33.0,27.0,30.0,46.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,54.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,5.5,1.0,2.5,1.0,1.0,1.0,2.5,1.25,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,12.0,1.0,1.0
244983055,,,,,,,0.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,1.0,7.0,7.0,1.0,62.0,35.0,40.0,44.0,32.0,89.0,46.0,54.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.25,5.25,1.0,3.25,1.0,1.0,1.75,1.75,1.25,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0,12.0,1.0,1.0
244989479,,,,,,,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,5.0,7.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,1.0,94.0,56.0,82.0,68.0,56.0,64.0,47.0,47.0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,66.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.75,3.25,1.75,3.25,4.5,1.5,3.0,1.5,1.0,1.0,1.75,2.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0,13.0,1.0,1.0
124064060,,,,,,,0.0,1.0,6.0,6.0,5.0,1.0,2.0,6.0,2.0,7.0,1.0,7.0,2.0,2.0,4.0,4.0,6.0,5.0,7.0,5.0,3.0,1.0,79.0,49.0,75.0,60.0,47.0,39.0,66.0,63.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,62.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.0,2.75,2.0,1.5,3.25,1.25,1.75,1.0,1.25,3.5,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0,14.0,1.0,1.0
245086289,,,,,,,0.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,2.0,4.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,5.0,1.0,129.0,333.0,355.0,55.0,45.0,76.0,93.0,110.0,139.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,49.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.75,3.75,1.25,3.75,4.5,1.25,3.25,1.0,1.0,2.0,2.25,2.25,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0,14.0,1.0,1.0
244929867,,,,,,,0.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,7.0,4.0,7.0,2.0,3.0,6.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,38.0,40.0,53.0,30.0,28.0,34.0,39.0,65.0,45.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.25,2.25,2.25,2.5,3.75,2.0,2.5,1.25,2.25,2.5,2.75,2.5,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0,11.0,1.0,1.0
245014361,,,,,,,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.571428571428572,1.0,5.0,7.0,7.0,2.0,1.0,41.0,93.0,73.0,51.0,58.0,69.0,25.0,53.0,73.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,4.0,1.0,2.7142857142857144,4.642857142857143,2.5,2.0,3.0,1.0,1.0,2.1785714285714284,2.1785714285714284,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,10.0,1.0,1.0
231555202,,,,,,,0.0,1.0,2.0,7.0,5.0,1.0,3.0,1.0,2.0,8.0,4.0,7.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,39.0,32.0,28.0,46.0,34.0,31.0,36.0,36.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,3.75,1.5,3.75,5.0,1.75,2.25,2.0,1.25,1.5,1.0,1.75,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0,9.0,1.0,1.0
245129492,,,,,,,0.0,1.0,3.0,5.0,6.0,6.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,71.0,23.0,20.0,74.0,23.0,34.0,33.0,22.0,66.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,3.0,2.0,3.25,5.25,1.0,1.75,1.0,1.25,1.25,2.25,3.25,-1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0,8.0,1.0,1.0
