UNIQUE_ID,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,SJ_Time_1,SJ_Time_2,SJ_Time_3,SJ_Time_4,SJ_Time_5,SJ_Time_6,SJ_Time_7,SJ_Time_8,SJ_Time_9,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,Scenario1_Time,Scenario2_Time,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Total_9_score,Overall_Rating,hasPerf
245141794,2.0,1.0,3.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,101.0,72.0,81.0,114.0,88.0,46.0,57.0,76.0,142.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,3.75,1.75,3.75,4.25,1.75,2.25,1.25,1.0,2.25,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0
245118453,4.0,1.0,3.0,7.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,7.0,7.0,4.0,1.0,27.0,17.0,19.0,24.0,19.0,25.0,19.0,15.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,96.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,2.5,3.5,1.75,4.0,1.75,3.5,1.0,1.5,2.75,2.0,2.75,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,0
245103651,2.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,79.0,55.0,173.0,41.0,36.0,54.0,40.0,61.0,69.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.25,3.0,1.0,2.0,4.25,2.25,2.25,2.0,1.75,2.0,1.75,2.5,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,0
245165299,2.0,3.0,6.0,1.0,2.0,1.0,2.0,4.0,6.0,7.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,6.0,5.0,1.0,60.0,44.0,60.0,53.0,36.0,34.0,33.0,47.0,71.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,57.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.25,1.75,2.25,4.5,1.75,3.5,1.0,1.0,4.0,1.25,1.75,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,,0
245240017,1.0,4.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,42.0,23.0,48.0,38.0,21.0,41.0,18.0,22.0,31.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,45.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,2.5,2.25,3.0,3.25,1.25,2.0,1.5,2.0,2.5,3.5,3.0,1.0,-1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,0
244987909,1.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,97.0,205.0,53.0,84.0,68.0,172.0,43.0,95.0,67.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,,0
245156732,3.0,5.0,4.0,7.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,7.0,7.0,4.0,1.0,46.0,59.0,75.0,61.0,24.0,66.0,16.0,24.0,47.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.25,2.75,2.0,2.0,3.0,2.5,2.25,3.0,2.5,3.75,3.5,3.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,0
245089960,4.0,4.0,6.0,6.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,1.0,76.0,106.0,50.0,34.0,69.0,91.0,186.0,43.0,46.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,118.0,65.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.75,2.5,2.5,1.0,5.5,1.0,3.25,1.0,1.0,3.25,1.75,2.25,2.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,0.0,,0
245121728,1.0,3.0,5.0,1.0,2.0,1.0,1.0,6.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,2.0,44.0,19.0,38.0,42.0,23.0,51.0,24.0,34.0,42.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,4.0,1.75,4.0,6.0,1.75,3.25,1.0,1.0,1.0,1.0,1.25,-1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,,0
245085137,2.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,5.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,74.0,47.0,70.0,46.0,53.0,37.0,25.0,63.0,88.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,72.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.25,5.5,1.0,2.5,1.0,1.0,1.25,1.0,1.75,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-1.0,1.0,,0
245074048,3.0,3.0,5.0,4.0,1.0,3.0,3.0,6.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,43.0,57.0,66.0,121.0,18.0,30.0,67.0,85.0,198.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,44.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.0,3.75,2.75,3.75,4.0,1.0,3.0,1.0,1.25,1.25,1.0,1.5,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,,0
245184490,2.0,3.0,3.0,1.0,2.0,1.0,2.0,6.0,5.0,6.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,6.0,1.0,92.0,97.0,54.0,132.0,69.0,35.0,65.0,67.0,99.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,47.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,4.0,1.0,4.0,5.75,1.75,3.25,1.0,1.0,1.0,1.0,1.75,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,,0
245084401,3.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,1.0,65.0,58.0,56.0,49.0,39.0,74.0,37.0,164.0,67.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,67.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.0,2.5,2.0,2.0,4.25,1.5,2.25,1.0,1.75,2.25,1.75,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,,0
245124821,2.0,1.0,2.0,7.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,6.0,3.0,2.0,1.0,7.0,7.0,2.0,1.0,45.0,28.0,54.0,40.0,20.0,28.0,25.0,26.0,34.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.25,2.25,3.0,1.25,4.25,1.5,2.75,2.0,1.5,2.25,3.0,2.25,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,0
245086271,1.0,4.0,2.0,3.0,1.0,1.0,1.0,6.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,81.0,43.0,46.0,40.0,43.0,37.0,38.0,37.0,70.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.0,67.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.0,3.75,1.0,4.0,4.5,2.0,3.0,1.25,1.0,1.75,1.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,,0
245177193,1.0,3.0,5.0,5.0,3.0,2.0,1.0,6.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,71.0,148.0,447.0,55.0,54.0,50.0,23.0,230.0,62.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,43.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.0,3.25,2.75,2.75,5.0,1.0,2.0,1.0,1.25,2.0,2.25,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,0
245007355,3.0,1.0,3.0,8.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,7.0,2.0,1.0,32.0,24.0,38.0,28.0,27.0,45.0,20.0,55.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,89.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.75,3.0,3.5,2.0,3.25,5.25,2.5,2.5,1.25,1.75,1.25,1.5,2.0,1.0,1.0,-1.0,2.0,0.0,1.0,0.0,1.0,1.0,,0
245108003,2.0,8.0,6.0,1.0,2.0,4.0,4.0,7.0,6.0,7.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,1.0,52.0,26.0,40.0,45.0,46.0,27.0,37.0,32.0,32.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.25,2.0,6.0,1.0,2.75,1.0,1.0,3.25,1.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,,0
242196579,3.0,3.0,5.0,1.0,3.0,3.0,3.0,7.0,4.0,6.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,1.0,38.0,36.0,35.0,65.0,21.0,41.0,24.0,35.0,26.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,189.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.75,2.5,1.5,4.5,1.25,2.5,1.5,1.5,2.5,1.5,2.25,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,,0
245074086,2.0,1.0,6.0,7.0,1.0,3.0,2.0,1.0,7.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,7.0,1.0,1.0,37.0,26.0,42.0,40.0,17.0,30.0,23.0,31.0,36.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,85.0,136.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.25,3.25,1.0,1.25,3.5,2.0,1.25,2.75,1.0,1.75,3.0,3.25,0.0,2.0,-2.0,2.0,1.0,2.0,0.0,0.0,2.0,,0
245085027,2.0,3.0,2.0,7.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,7.0,7.0,5.0,1.0,45.0,97.0,56.0,61.0,30.0,72.0,44.0,54.0,42.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,1.75,2.5,1.5,5.75,1.5,1.5,1.0,2.0,3.0,2.5,2.5,1.0,2.0,2.0,1.0,1.0,-1.0,1.0,1.0,0.0,,0
232817673,3.0,3.0,3.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,1.0,19.0,25.0,25.0,38.0,34.0,36.0,30.0,35.0,53.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,46.0,59.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.75,3.0,2.75,1.0,4.75,1.0,2.0,1.0,1.5,2.0,1.25,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,,0
245270023,1.0,5.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,2.0,1.0,97.0,100.0,50.0,45.0,49.0,53.0,36.0,40.0,67.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,103.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,3.25,5.75,1.0,3.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,0
245000430,3.0,2.0,4.0,7.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,7.0,3.0,2.0,53.0,53.0,49.0,53.0,58.0,38.0,32.0,36.0,106.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.25,2.75,1.25,1.75,3.5,1.25,1.0,1.25,2.0,3.5,3.25,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,,0
244944677,3.0,3.0,3.0,1.0,2.0,3.0,4.0,6.0,4.0,7.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,1.0,65.0,50.0,76.0,63.0,58.0,75.0,62.0,47.0,47.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,47.0,65.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.25,2.5,1.75,1.75,4.75,2.75,1.5,1.0,1.5,2.0,2.5,3.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,,0
245075354,1.0,4.0,1.0,4.0,2.0,1.0,1.0,6.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,65.0,61.0,71.0,69.0,52.0,65.0,53.0,79.0,112.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,3.5,3.0,1.5,4.25,1.5,3.0,1.0,1.75,3.25,2.5,2.25,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,,0
245176018,1.0,4.0,5.0,5.0,2.0,2.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,17.0,1844.0,28.0,56.0,34.0,17.0,48.0,43.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,1.75,1.0,1.0,1.0,1.75,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,,0
245213755,2.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,29.0,122.0,148.0,21.0,26.0,21.0,21.0,80.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,59.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,2.25,4.0,2.5,4.75,1.25,2.0,1.0,2.0,3.0,2.5,2.75,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,0
245098322,2.0,3.5714285714285716,2.0,1.0,2.0,1.0,2.0,7.0,5.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,252.0,42.0,62.0,167.0,91.0,63.0,81.0,64.0,31.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.5,3.5,2.25,4.0,5.0,1.75,1.5,1.0,1.0,2.0,1.25,1.75,-1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,0
245248463,2.0,7.0,5.0,1.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,1.0,104.0,76.0,74.0,190.0,45.0,96.0,86.0,79.0,136.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,4.0,1.0,4.0,5.25,1.0,2.5,1.0,1.0,1.0,1.0,1.75,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,,0
245156058,4.0,1.0,2.0,7.0,1.0,4.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,7.0,7.0,2.0,1.0,66.0,87.0,87.0,53.0,58.0,65.0,42.0,75.0,64.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,134.0,214.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,1.75,3.25,2.25,3.0,4.0,4.0,1.75,2.0,3.0,2.75,2.75,3.5,2.25,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,,0
245121180,4.0,1.0,6.0,7.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,7.0,7.0,5.0,1.0,58.0,41.0,70.0,74.0,53.0,39.0,40.0,23.0,74.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,34.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,2.5,2.0,1.0,4.75,1.0,1.25,1.0,1.0,1.5,1.5,2.25,2.0,2.0,1.0,-1.0,2.0,0.0,1.0,2.0,1.0,,0
245199141,3.0,3.0,5.0,6.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,54.0,35.0,78.0,132.0,41.0,34.0,26.0,73.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,70.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.75,2.0,2.0,1.0,5.0,1.25,1.75,1.0,1.75,1.75,1.75,2.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,0
245059313,2.0,4.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,7.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,6.0,6.0,1.0,86.0,74.0,87.0,161.0,44.0,107.0,70.0,112.0,118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,88.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.25,3.5,2.75,2.0,3.25,3.5,1.25,3.75,1.25,1.5,3.75,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,,0
244978580,2.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,7.0,6.0,1.0,51.0,24.0,94.0,36.0,19.0,35.0,26.0,32.0,19.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,4.0,3.75,3.0,1.0,4.75,1.0,1.25,1.0,1.25,2.0,1.0,2.5,0.0,1.0,1.0,1.0,1.0,-2.0,-1.0,1.0,0.0,,0
244941406,4.0,1.0,2.0,7.0,1.0,4.0,4.0,1.0,7.0,1.0,1.0,3.0,6.0,4.0,4.0,2.0,7.0,7.0,4.0,1.0,42.0,27.0,43.0,37.0,26.0,55.0,22.0,32.0,36.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,85.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.5,3.25,1.5,3.5,2.5,2.0,3.0,2.5,4.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,,0
245201797,2.0,3.0,5.0,4.0,2.0,2.0,2.0,6.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,5.0,1.0,36.0,39.0,38.0,58.0,53.0,22.0,41.0,150.0,38.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.25,2.5,1.25,1.0,5.25,1.0,1.75,1.0,1.0,2.5,1.0,1.25,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,,0
