UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained
245203088,,,,,,,0,0
245128440,,,,,,,0,0
245014374,,,,,,,0,1
245134500,,,,,,,0,1
245180385,,,,,,,0,1
244936532,,,,,,,0,1
245113742,,,,,,,1,0
244224629,,,,,,,0,0
245196281,,,,,,,0,0
245133996,,,,,,,0,1
245250717,,,,,,,1,0
244985782,,,,,,,0,1
235030920,,,,,,,0,1
245171480,,,,,,,1,1
244933168,,,,,,,1,1
245012404,,,,,,,0,1
245085900,,,,,,,0,1
245006300,,,,,,,0,0
126304650,,,,,,,1,1
245241075,,,,,,,1,0
245061794,,,,,,,0,0
245014054,,,,,,,0,1
245031438,,,,,,,1,1
245096470,,,,,,,0,1
245040752,,,,,,,0,0
245205310,,,,,,,1,0
245042017,,,,,,,0,0
244985013,,,,,,,0,1
236353304,,,,,,,0,1
245087023,,,,,,,0,1
245113847,,,,,,,0,1
236359716,,,,,,,0,1
244956010,,,,,,,0,1
245000954,,,,,,,1,0
121585463,,,,,,,0,1
245086573,,,,,,,0,1
240571811,,,,,,,1,1
244984818,,,,,,,0,0
245038120,,,,,,,0,1
245003221,,,,,,,0,1
241124041,,,,,,,0,1
245202978,,,,,,,1,0
245251336,,,,,,,0,0
245248006,,,,,,,1,0
245114762,,,,,,,0,1
245126777,,,,,,,0,1
245220247,,,,,,,0,0
128313478,,,,,,,1,0
245086811,,,,,,,0,1
245022643,,,,,,,1,1
245063920,,,,,,,1,0
245066121,,,,,,,1,0
245161062,,,,,,,0,1
244530873,,,,,,,0,0
244959768,,,,,,,0,1
244972204,,,,,,,0,1
245145469,,,,,,,0,1
245048108,,,,,,,0,0
235092937,,,,,,,0,1
244973354,,,,,,,1,0
245194910,,,,,,,1,0
245176193,,,,,,,0,1
245098247,,,,,,,0,1
245098352,,,,,,,1,1
245046366,,,,,,,0,1
245202406,,,,,,,0,1
245135452,,,,,,,0,0
245108237,,,,,,,1,0
245155335,,,,,,,1,1
245101730,,,,,,,1,0
245073661,,,,,,,0,1
244992623,,,,,,,0,1
245136217,,,,,,,0,0
245216364,,,,,,,1,0
245150898,,,,,,,1,0
245119254,,,,,,,0,1
245210986,,,,,,,0,0
245136628,,,,,,,0,1
245065196,,,,,,,0,1
245036871,,,,,,,0,0
245036971,,,,,,,0,0
245124211,,,,,,,0,0
245080524,,,,,,,0,0
244972627,,,,,,,0,1
245206059,,,,,,,0,0
245063887,,,,,,,0,0
244926288,,,,,,,1,1
245189824,,,,,,,0,1
245156848,,,,,,,1,1
245241490,,,,,,,0,0
245248288,,,,,,,0,0
245178459,,,,,,,1,0
245032196,,,,,,,0,1
237656982,,,,,,,1,0
245040226,,,,,,,0,1
244972837,,,,,,,0,1
245021701,,,,,,,1,1
245193107,,,,,,,0,1
245112208,,,,,,,0,0
245140624,,,,,,,0,0
123054090,,,,,,,1,0
245229406,,,,,,,0,0
244995164,,,,,,,1,1
245180846,,,,,,,1,0
244973656,,,,,,,1,1
245101681,,,,,,,0,0
244989716,,,,,,,1,1
244992961,,,,,,,0,0
244983045,,,,,,,0,1
245015174,,,,,,,0,0
124114447,,,,,,,0,0
245165740,,,,,,,1,0
244946025,,,,,,,1,0
244953490,,,,,,,0,1
244941244,,,,,,,0,1
245107575,,,,,,,1,1
245002685,,,,,,,0,1
245032806,,,,,,,0,0
245021933,,,,,,,0,1
245198507,,,,,,,0,0
245088763,,,,,,,0,0
245206240,,,,,,,0,0
245073194,,,,,,,1,0
245051428,,,,,,,0,1
245013489,,,,,,,0,1
244999090,,,,,,,0,0
245017682,,,,,,,0,0
245116528,,,,,,,0,1
244997965,,,,,,,0,1
245145352,,,,,,,1,1
245206370,,,,,,,1,0
245230454,,,,,,,0,0
244971341,,,,,,,1,0
245045889,,,,,,,0,0
245055511,,,,,,,0,0
245216403,,,,,,,0,0
244982074,,,,,,,0,1
123029506,,,,,,,0,0
245150269,,,,,,,0,0
240328271,,,,,,,0,0
124817029,,,,,,,0,0
245161312,,,,,,,1,1
240138435,,,,,,,0,0
245240569,,,,,,,1,0
245015538,,,,,,,1,0
245205293,,,,,,,0,0
245012427,,,,,,,0,0
120007903,,,,,,,1,1
244998255,,,,,,,0,1
245172758,,,,,,,0,0
245144139,,,,,,,1,0
245138460,,,,,,,0,1
245206368,,,,,,,1,0
244978722,,,,,,,1,1
245033421,,,,,,,0,0
245091359,,,,,,,0,0
245065753,,,,,,,0,1
244949070,,,,,,,1,0
245155403,,,,,,,0,1
245224896,,,,,,,0,0
245225119,,,,,,,1,0
226127360,,,,,,,0,1
245112170,,,,,,,0,1
245025315,,,,,,,0,0
245069672,,,,,,,0,1
245139152,,,,,,,1,0
122364946,,,,,,,0,0
245207749,,,,,,,0,0
245293107,,,,,,,1,0
245152036,,,,,,,0,1
245108969,,,,,,,0,1
245219692,,,,,,,0,0
245229981,,,,,,,0,0
245107780,,,,,,,0,1
245100841,,,,,,,0,1
245060121,,,,,,,0,0
244992666,,,,,,,0,1
245237097,,,,,,,1,0
245247969,,,,,,,1,0
245251057,,,,,,,0,0
245082155,,,,,,,1,1
245103058,,,,,,,0,1
245067279,,,,,,,1,1
245096604,,,,,,,0,0
245252262,,,,,,,0,0
244965291,,,,,,,0,1
245096027,,,,,,,0,1
245056337,,,,,,,0,1
245145598,,,,,,,1,1
245260093,,,,,,,0,0
245141037,,,,,,,1,0
245266189,,,,,,,1,0
245081767,,,,,,,0,1
245174865,,,,,,,1,0
245041849,,,,,,,0,0
244949412,,,,,,,0,1
244950133,,,,,,,1,0
245166328,,,,,,,0,1
245098607,,,,,,,0,1
245010890,,,,,,,0,0
245170175,,,,,,,1,1
245239685,,,,,,,0,0
244955150,,,,,,,0,0
245124682,,,,,,,0,0
245069816,,,,,,,0,0
245273100,,,,,,,1,0
245185401,,,,,,,0,0
126386397,,,,,,,0,1
245067843,,,,,,,0,0
236843511,,,,,,,0,1
245021115,,,,,,,1,0
245113969,,,,,,,0,0
245202215,,,,,,,1,0
125440948,,,,,,,1,1
245010358,,,,,,,0,0
245065859,,,,,,,0,0
245083875,,,,,,,1,0
121863605,,,,,,,0,1
245196964,,,,,,,0,0
245117254,,,,,,,1,0
245250804,,,,,,,0,0
245124563,,,,,,,0,0
245231480,,,,,,,0,0
245091048,,,,,,,0,0
244997628,,,,,,,1,1
245180103,,,,,,,0,1
245169915,,,,,,,1,0
245087286,,,,,,,0,1
244961505,,,,,,,0,1
244985582,,,,,,,0,1
245045667,,,,,,,0,0
245173254,,,,,,,0,0
244972607,,,,,,,0,0
245010549,,,,,,,0,0
245198413,,,,,,,0,0
245140384,,,,,,,0,1
245220235,,,,,,,0,0
244968387,,,,,,,0,0
245236766,,,,,,,0,0
245069417,,,,,,,0,0
245273651,,,,,,,0,0
245245873,,,,,,,1,0
245065277,,,,,,,1,1
245043159,,,,,,,0,0
244984708,,,,,,,1,1
245081876,,,,,,,0,1
245116269,,,,,,,0,1
245025656,,,,,,,0,0
245057026,,,,,,,0,0
245171591,,,,,,,0,0
245017282,,,,,,,0,0
245066356,,,,,,,0,1
244955095,,,,,,,0,1
245057813,,,,,,,0,1
245080253,,,,,,,1,0
245142199,,,,,,,0,1
245135812,,,,,,,0,1
245022905,,,,,,,1,1
245036095,,,,,,,1,0
245251560,,,,,,,1,0
245106700,,,,,,,0,1
245109119,,,,,,,0,1
245064176,,,,,,,1,0
244942216,,,,,,,1,0
245108847,,,,,,,1,0
244945495,,,,,,,1,0
244992302,,,,,,,1,0
242843438,,,,,,,0,0
245085960,,,,,,,0,0
245198253,,,,,,,0,0
244936537,,,,,,,1,1
245251645,,,,,,,1,0
245135353,,,,,,,0,1
245097793,,,,,,,1,0
245045998,,,,,,,0,1
244930224,,,,,,,1,0
245203381,,,,,,,0,0
245207012,,,,,,,0,0
245124049,,,,,,,0,0
234461529,,,,,,,0,1
245118550,,,,,,,0,1
245028078,,,,,,,0,1
245129869,,,,,,,0,1
244950805,,,,,,,1,0
245040930,,,,,,,0,0
245166700,,,,,,,0,1
245002931,,,,,,,1,0
245134143,,,,,,,1,0
245114358,,,,,,,0,0
245086958,,,,,,,0,0
245161080,,,,,,,0,1
245212831,,,,,,,0,0
244959575,,,,,,,1,0
245108708,,,,,,,0,0
238617636,,,,,,,1,0
245260909,,,,,,,0,0
245111737,,,,,,,0,1
245197947,,,,,,,0,1
245164817,,,,,,,0,0
121715838,,,,,,,0,0
245073880,,,,,,,0,1
245254463,,,,,,,0,0
244937052,,,,,,,0,1
245133756,,,,,,,0,0
124091269,,,,,,,0,0
245213793,,,,,,,0,0
244963733,,,,,,,0,1
129223338,,,,,,,0,1
245083870,,,,,,,0,1
245015155,,,,,,,1,0
244967962,,,,,,,0,0
245180153,,,,,,,0,0
245122542,,,,,,,0,1
245052739,,,,,,,0,1
244988297,,,,,,,1,0
245161043,,,,,,,0,1
244945888,,,,,,,0,1
244991386,,,,,,,0,0
244973393,,,,,,,0,1
245243051,,,,,,,1,0
245180080,,,,,,,1,0
245026530,,,,,,,1,0
244972960,,,,,,,0,1
245129063,,,,,,,0,1
245264202,,,,,,,1,0
245025783,,,,,,,0,1
245157355,,,,,,,0,1
245177386,,,,,,,0,1
245012732,,,,,,,0,1
245015830,,,,,,,1,0
244982775,,,,,,,0,1
239475491,,,,,,,0,1
245261359,,,,,,,0,0
245251482,,,,,,,1,0
245166981,,,,,,,1,1
228158309,,,,,,,0,1
245107553,,,,,,,1,1
124468087,,,,,,,0,1
245115006,,,,,,,0,0
245220643,,,,,,,0,0
245170145,,,,,,,0,1
245276077,,,,,,,0,0
245108790,,,,,,,0,1
245148675,,,,,,,0,0
245228617,,,,,,,0,0
245171239,,,,,,,0,1
244981341,,,,,,,0,1
245011046,,,,,,,0,0
245096798,,,,,,,0,1
245027662,,,,,,,0,0
126098423,,,,,,,0,1
245065532,,,,,,,0,0
245201822,,,,,,,1,0
244994712,,,,,,,0,1
245140744,,,,,,,0,1
245255120,,,,,,,1,0
245179083,,,,,,,0,0
245146901,,,,,,,0,0
245040066,,,,,,,1,1
245002630,,,,,,,0,0
244931860,,,,,,,0,1
245145563,,,,,,,0,1
244929460,,,,,,,0,1
245178365,,,,,,,0,0
245055058,,,,,,,0,1
245195744,,,,,,,0,0
244963852,,,,,,,1,1
239391782,,,,,,,1,1
236983671,,,,,,,0,0
239540586,,,,,,,0,0
245120523,,,,,,,0,1
244991846,,,,,,,0,1
245136112,,,,,,,0,0
245122326,,,,,,,0,1
245265773,,,,,,,1,0
245201506,,,,,,,0,0
245081284,,,,,,,0,1
244994691,,,,,,,0,1
245016340,,,,,,,1,1
245031855,,,,,,,0,0
245219163,,,,,,,1,0
245146268,,,,,,,1,1
245093394,,,,,,,0,0
245095857,,,,,,,0,0
245102683,,,,,,,1,0
245002136,,,,,,,0,1
245190947,,,,,,,0,0
244950671,,,,,,,0,0
245230804,,,,,,,0,0
245055099,,,,,,,0,1
245207132,,,,,,,0,0
245017000,,,,,,,1,1
239526209,,,,,,,0,0
245150786,,,,,,,0,0
244981885,,,,,,,0,0
124362751,,,,,,,1,0
245155285,,,,,,,0,1
245125086,,,,,,,1,1
245010318,,,,,,,0,0
245101993,,,,,,,0,0
245248907,,,,,,,1,0
245081048,,,,,,,0,1
244991623,,,,,,,1,1
245107723,,,,,,,0,1
244992836,,,,,,,0,1
244989067,,,,,,,1,1
245135767,,,,,,,0,1
245018750,,,,,,,0,1
245017344,,,,,,,0,0
245195601,,,,,,,1,1
245086621,,,,,,,0,1
245195087,,,,,,,1,1
245172773,,,,,,,0,0
244994457,,,,,,,1,1
245246363,,,,,,,1,0
245219084,,,,,,,1,0
245107715,,,,,,,0,1
244942112,,,,,,,0,1
245118114,,,,,,,0,0
236705190,,,,,,,0,0
245037166,,,,,,,0,1
245119589,,,,,,,0,1
245259308,,,,,,,1,0
245156388,,,,,,,0,1
245185753,,,,,,,0,1
129076296,,,,,,,0,1
244913097,,,,,,,0,0
245230922,,,,,,,0,0
245224781,,,,,,,0,0
244952947,,,,,,,1,0
123897849,,,,,,,0,1
244978738,,,,,,,1,1
245051594,,,,,,,0,1
245102522,,,,,,,1,1
239020868,,,,,,,0,0
245002330,,,,,,,0,1
245032045,,,,,,,1,1
245129858,,,,,,,0,0
244172571,,,,,,,0,1
245191517,,,,,,,1,0
245145183,,,,,,,1,1
245085446,,,,,,,1,1
244961216,,,,,,,0,1
245276267,,,,,,,1,0
245056515,,,,,,,0,0
245164536,,,,,,,0,1
244978899,,,,,,,0,0
244964096,,,,,,,1,1
244977608,,,,,,,0,0
245040657,,,,,,,0,1
245079424,,,,,,,0,1
245057533,,,,,,,0,1
244957633,,,,,,,0,0
245012430,,,,,,,0,0
245067510,,,,,,,0,1
244955051,,,,,,,0,0
245018225,,,,,,,1,0
245191673,,,,,,,0,1
245231551,,,,,,,1,0
245059544,,,,,,,1,0
245011175,,,,,,,1,1
245162196,,,,,,,0,1
245145957,,,,,,,0,1
245195426,,,,,,,0,0
245187795,,,,,,,1,1
245120751,,,,,,,1,0
245040547,,,,,,,0,1
245152651,,,,,,,1,1
245166875,,,,,,,1,1
245229374,,,,,,,1,0
240299262,,,,,,,0,1
245109790,,,,,,,0,1
245118621,,,,,,,0,1
245114539,,,,,,,1,1
245250385,,,,,,,0,0
244971333,,,,,,,0,0
231582151,,,,,,,0,1
245002995,,,,,,,0,1
245047208,,,,,,,0,0
245198274,,,,,,,0,1
244963216,,,,,,,0,1
244960600,,,,,,,0,1
245117742,,,,,,,0,1
245241733,,,,,,,1,0
239319203,,,,,,,0,1
245215914,,,,,,,0,0
245059134,,,,,,,1,1
245207015,,,,,,,0,0
244786067,,,,,,,1,0
245255253,,,,,,,1,0
245047229,,,,,,,0,0
245172352,,,,,,,0,0
245130126,,,,,,,0,0
244968981,,,,,,,0,1
245176893,,,,,,,1,1
245205155,,,,,,,0,0
244998771,,,,,,,0,0
245030598,,,,,,,0,1
245100808,,,,,,,1,0
244500989,,,,,,,1,0
245274741,,,,,,,1,0
245189713,,,,,,,0,1
244954072,,,,,,,0,1
125957686,,,,,,,0,0
245012647,,,,,,,0,0
245264976,,,,,,,0,0
245009515,,,,,,,0,1
244951643,,,,,,,0,0
245195787,,,,,,,0,1
245144038,,,,,,,1,0
245181428,,,,,,,0,0
244933073,,,,,,,1,1
245084320,,,,,,,0,0
245165224,,,,,,,0,1
245068235,,,,,,,1,0
245212429,,,,,,,0,0
121906602,,,,,,,0,1
245146691,,,,,,,0,1
245167239,,,,,,,1,0
245001427,,,,,,,1,0
245135261,,,,,,,1,0
245090684,,,,,,,1,0
245041840,,,,,,,0,1
244993271,,,,,,,0,1
244994348,,,,,,,0,1
245146568,,,,,,,0,1
245042201,,,,,,,0,0
245070013,,,,,,,0,1
245170712,,,,,,,0,1
240229311,,,,,,,1,0
245097691,,,,,,,1,0
245050141,,,,,,,0,1
245021364,,,,,,,1,1
244936075,,,,,,,1,0
245181574,,,,,,,0,0
232455729,,,,,,,0,0
244985821,,,,,,,0,1
245172313,,,,,,,1,0
245111903,,,,,,,1,0
245165272,,,,,,,0,1
244961777,,,,,,,0,1
245230106,,,,,,,1,0
244971597,,,,,,,0,1
245130375,,,,,,,0,1
245026955,,,,,,,1,1
245247111,,,,,,,0,0
245047649,,,,,,,1,0
245152203,,,,,,,0,1
245018632,,,,,,,1,0
244997892,,,,,,,0,1
122255691,,,,,,,1,0
245045786,,,,,,,1,1
245150968,,,,,,,1,1
245042042,,,,,,,0,0
245195799,,,,,,,1,1
124793894,,,,,,,0,0
245107253,,,,,,,1,1
245027454,,,,,,,1,0
244987933,,,,,,,0,1
244572812,,,,,,,1,0
245090016,,,,,,,1,0
245109713,,,,,,,0,1
245110441,,,,,,,0,1
245080687,,,,,,,0,1
245021825,,,,,,,0,0
245216851,,,,,,,0,0
245045879,,,,,,,0,0
245105548,,,,,,,0,0
245059271,,,,,,,0,0
244940844,,,,,,,1,1
230355324,,,,,,,0,1
245064785,,,,,,,0,1
244945517,,,,,,,0,1
245176197,,,,,,,0,1
245096794,,,,,,,1,0
245056362,,,,,,,1,1
245151712,,,,,,,0,1
245190660,,,,,,,1,0
245006689,,,,,,,0,1
244957882,,,,,,,0,1
244997723,,,,,,,0,0
245107654,,,,,,,1,0
245113716,,,,,,,1,1
245084363,,,,,,,0,0
245160754,,,,,,,0,1
244963601,,,,,,,1,0
245146752,,,,,,,0,1
242867350,,,,,,,1,1
245101335,,,,,,,1,1
245202207,,,,,,,0,0
245219636,,,,,,,0,0
245091317,,,,,,,0,1
244963495,,,,,,,0,1
245213830,,,,,,,1,0
245128070,,,,,,,0,1
245195527,,,,,,,1,0
244986170,,,,,,,0,1
245276766,,,,,,,1,0
245256662,,,,,,,0,0
245069554,,,,,,,0,1
245247991,,,,,,,0,0
245237379,,,,,,,0,0
245144356,,,,,,,0,0
245059493,,,,,,,0,1
244948417,,,,,,,0,1
245245541,,,,,,,0,0
245096733,,,,,,,0,1
245263722,,,,,,,0,0
245039880,,,,,,,0,1
244983300,,,,,,,0,1
245198597,,,,,,,0,1
245103539,,,,,,,1,1
245103341,,,,,,,0,1
245099690,,,,,,,1,0
245091956,,,,,,,0,1
245018272,,,,,,,0,0
245237503,,,,,,,0,0
245025273,,,,,,,0,0
245145527,,,,,,,0,0
244998742,,,,,,,0,0
245052758,,,,,,,0,1
245052604,,,,,,,0,0
245142027,,,,,,,0,0
245240865,,,,,,,0,0
245190124,,,,,,,1,1
122545865,,,,,,,0,1
245231347,,,,,,,0,0
245135444,,,,,,,1,1
245197154,,,,,,,1,0
244939667,,,,,,,0,0
245171512,,,,,,,0,1
245191984,,,,,,,0,1
244955258,,,,,,,0,1
244957848,,,,,,,1,1
245103352,,,,,,,0,1
244936876,,,,,,,0,0
245197140,,,,,,,1,1
245176358,,,,,,,1,1
245101470,,,,,,,0,1
245098137,,,,,,,0,1
245119184,,,,,,,0,0
245002784,,,,,,,1,1
244960584,,,,,,,0,1
245190788,,,,,,,1,1
244954899,,,,,,,1,0
245135032,,,,,,,0,0
245075035,,,,,,,1,0
245116812,,,,,,,0,0
245127972,,,,,,,1,1
245192262,,,,,,,0,1
245241121,,,,,,,0,0
245191551,,,,,,,0,0
245046211,,,,,,,0,0
244994623,,,,,,,0,1
244964090,,,,,,,1,0
245118548,,,,,,,0,1
245187129,,,,,,,0,1
245198032,,,,,,,0,0
244994759,,,,,,,0,1
244981113,,,,,,,0,1
245109778,,,,,,,1,1
245155065,,,,,,,1,0
245128736,,,,,,,0,0
245113263,,,,,,,0,1
245112895,,,,,,,0,0
245196889,,,,,,,0,0
245095450,,,,,,,0,0
245069992,,,,,,,0,0
245179700,,,,,,,0,1
244979576,,,,,,,0,0
245015891,,,,,,,0,1
245244977,,,,,,,0,0
245065015,,,,,,,0,0
245255836,,,,,,,0,0
245091709,,,,,,,0,0
245172792,,,,,,,0,0
245201082,,,,,,,0,0
245028106,,,,,,,0,0
244930000,,,,,,,1,0
245160073,,,,,,,0,0
245070556,,,,,,,0,1
245178351,,,,,,,0,1
125965081,,,,,,,0,0
244944351,,,,,,,0,0
245203216,,,,,,,1,0
244978037,,,,,,,0,1
245065657,,,,,,,0,0
245192704,,,,,,,0,1
245201827,,,,,,,0,0
245152721,,,,,,,1,1
245206164,,,,,,,1,0
245040401,,,,,,,0,1
245101977,,,,,,,0,1
244991737,,,,,,,0,1
244953673,,,,,,,0,1
245069410,,,,,,,0,0
245130603,,,,,,,0,1
244994265,,,,,,,1,1
244939315,,,,,,,0,1
245189965,,,,,,,0,0
245196078,,,,,,,1,0
245113476,,,,,,,0,1
125551324,,,,,,,1,0
244978610,,,,,,,0,0
244953895,,,,,,,1,1
245196421,,,,,,,1,0
245191873,,,,,,,0,0
245162046,,,,,,,0,0
244916796,,,,,,,1,0
245146474,,,,,,,1,0
245174464,,,,,,,0,1
245056780,,,,,,,1,1
245176876,,,,,,,0,1
245021830,,,,,,,1,0
244968818,,,,,,,0,1
244997251,,,,,,,0,0
244985313,,,,,,,1,0
245176810,,,,,,,1,0
245085612,,,,,,,0,1
245097066,,,,,,,0,1
245185690,,,,,,,0,0
245201595,,,,,,,0,1
245102682,,,,,,,1,1
244968622,,,,,,,0,1
245203103,,,,,,,0,0
245179148,,,,,,,1,1
245222633,,,,,,,0,0
245075454,,,,,,,1,1
244945734,,,,,,,0,1
245040678,,,,,,,1,1
245036620,,,,,,,1,1
244991406,,,,,,,0,1
228508117,,,,,,,1,1
245025668,,,,,,,0,1
245186187,,,,,,,0,0
245111934,,,,,,,0,1
245133737,,,,,,,0,1
245190569,,,,,,,0,0
245075710,,,,,,,0,0
244977974,,,,,,,1,0
244977552,,,,,,,0,0
245251251,,,,,,,0,0
245141895,,,,,,,1,0
245103375,,,,,,,0,0
245133702,,,,,,,0,1
245201526,,,,,,,0,0
244964585,,,,,,,1,1
245052948,,,,,,,1,0
244959323,,,,,,,1,1
244959572,,,,,,,1,1
245022357,,,,,,,0,0
245013960,,,,,,,1,1
245191956,,,,,,,1,0
245139369,,,,,,,1,0
245101811,,,,,,,0,1
245203310,,,,,,,1,0
245229119,,,,,,,0,0
245157838,,,,,,,0,0
245073865,,,,,,,0,0
245001726,,,,,,,0,1
245130363,,,,,,,0,1
245118116,,,,,,,0,0
245227048,,,,,,,0,0
121421362,,,,,,,0,0
245086336,,,,,,,0,1
244936254,,,,,,,0,1
245128230,,,,,,,0,0
245266070,,,,,,,0,0
245141877,,,,,,,0,0
245219523,,,,,,,1,0
245202349,,,,,,,0,0
245151978,,,,,,,0,1
245123801,,,,,,,0,1
244936752,,,,,,,0,1
245142184,,,,,,,0,0
245171718,,,,,,,1,1
245060773,,,,,,,1,1
245044459,,,,,,,1,0
244950285,,,,,,,0,1
245231317,,,,,,,0,0
245156847,,,,,,,0,0
245241141,,,,,,,0,0
245176963,,,,,,,0,0
244984196,,,,,,,1,0
245108474,,,,,,,0,0
245109567,,,,,,,0,1
245172566,,,,,,,1,1
245092079,,,,,,,1,1
244984449,,,,,,,0,1
245042485,,,,,,,0,1
238080956,,,,,,,1,1
245265344,,,,,,,0,0
245055250,,,,,,,0,1
245049771,,,,,,,0,0
244952425,,,,,,,0,0
245097721,,,,,,,0,0
245255505,,,,,,,0,0
245156706,,,,,,,0,0
244930340,,,,,,,0,0
240278198,,,,,,,0,0
245035191,,,,,,,0,0
245061274,,,,,,,0,1
245038155,,,,,,,0,1
245118010,,,,,,,0,0
245178499,,,,,,,0,1
244940632,,,,,,,0,0
245122701,,,,,,,1,1
245139300,,,,,,,0,0
245152725,,,,,,,0,1
244985167,,,,,,,0,0
245079657,,,,,,,0,1
245152006,,,,,,,0,1
244963248,,,,,,,0,1
245181379,,,,,,,0,1
233264487,,,,,,,0,1
245185325,,,,,,,1,0
245065375,,,,,,,0,0
245178747,,,,,,,1,0
245181849,,,,,,,0,0
245014944,,,,,,,0,1
245067707,,,,,,,1,0
245220693,,,,,,,0,0
245051968,,,,,,,0,1
245190386,,,,,,,0,1
121783778,,,,,,,1,0
231114207,,,,,,,0,1
244939832,,,,,,,1,0
245075050,,,,,,,0,0
245161901,,,,,,,0,1
245067619,,,,,,,0,1
245175944,,,,,,,1,0
245146966,,,,,,,1,0
245196481,,,,,,,0,0
232744077,,,,,,,1,0
245040798,,,,,,,1,0
245042439,,,,,,,0,0
245256967,,,,,,,0,0
245091519,,,,,,,1,1
125726604,,,,,,,1,1
245167356,,,,,,,0,0
244962796,,,,,,,0,1
245080232,,,,,,,0,0
245102692,,,,,,,0,0
245196352,,,,,,,0,1
245176068,,,,,,,0,0
244956648,,,,,,,1,1
245025801,,,,,,,0,0
245008129,,,,,,,0,0
245192174,,,,,,,0,0
245101834,,,,,,,1,1
245038358,,,,,,,0,1
245015793,,,,,,,0,1
245248297,,,,,,,0,0
244957711,,,,,,,0,1
245169191,,,,,,,0,1
245255668,,,,,,,1,0
244992375,,,,,,,0,1
245001524,,,,,,,1,0
245012373,,,,,,,1,1
245260812,,,,,,,1,0
244933184,,,,,,,0,1
244988733,,,,,,,1,1
245068209,,,,,,,1,0
245161459,,,,,,,0,1
125054438,,,,,,,1,1
245115457,,,,,,,0,0
245219955,,,,,,,1,0
245229743,,,,,,,0,0
245134210,,,,,,,0,1
245085257,,,,,,,1,0
245002383,,,,,,,0,1
245151069,,,,,,,0,0
245162181,,,,,,,0,0
244961236,,,,,,,1,1
245247368,,,,,,,0,0
245081610,,,,,,,0,0
245226278,,,,,,,1,0
245086240,,,,,,,0,1
245237756,,,,,,,0,0
245160507,,,,,,,1,1
245241804,,,,,,,0,0
245155658,,,,,,,0,1
123997324,,,,,,,0,0
245064396,,,,,,,1,1
239785773,,,,,,,0,1
245216884,,,,,,,0,0
245211254,,,,,,,1,0
245201119,,,,,,,0,0
245095705,,,,,,,1,1
245260072,,,,,,,0,0
245123485,,,,,,,0,1
244990996,,,,,,,1,1
245257076,,,,,,,0,0
245037575,,,,,,,0,1
245028361,,,,,,,1,0
245195343,,,,,,,0,1
245139218,,,,,,,0,1
245084485,,,,,,,1,1
245050636,,,,,,,1,0
245108468,,,,,,,0,1
245151694,,,,,,,0,0
244987489,,,,,,,1,1
244995296,,,,,,,0,0
245139752,,,,,,,1,0
245122868,,,,,,,1,1
245069814,,,,,,,0,1
245102173,,,,,,,0,0
245151962,,,,,,,0,1
244985983,,,,,,,1,1
245205132,,,,,,,0,0
244952692,,,,,,,0,1
244998894,,,,,,,0,0
245190702,,,,,,,0,1
244964575,,,,,,,0,1
245265347,,,,,,,0,0
245011190,,,,,,,1,1
245236590,,,,,,,0,0
245270497,,,,,,,1,0
245108046,,,,,,,1,0
244972692,,,,,,,0,1
245086935,,,,,,,0,0
245246527,,,,,,,0,0
245202321,,,,,,,0,1
245230873,,,,,,,0,0
245031322,,,,,,,0,0
245196568,,,,,,,0,0
245181809,,,,,,,0,0
244982920,,,,,,,0,1
245245085,,,,,,,0,0
245245816,,,,,,,0,0
245022863,,,,,,,1,1
245213075,,,,,,,0,0
245186675,,,,,,,0,0
245018294,,,,,,,0,1
245003086,,,,,,,0,1
245176889,,,,,,,1,0
244980929,,,,,,,0,1
245107967,,,,,,,0,1
245014925,,,,,,,1,0
245114494,,,,,,,0,1
245230527,,,,,,,0,0
245014552,,,,,,,0,1
245247394,,,,,,,0,0
245269370,,,,,,,1,0
245006478,,,,,,,0,0
245264878,,,,,,,0,0
245055736,,,,,,,1,0
244959449,,,,,,,0,1
231447285,,,,,,,1,1
244975422,,,,,,,0,1
232459586,,,,,,,0,0
244961000,,,,,,,1,1
240092951,,,,,,,0,0
239678735,,,,,,,0,0
245090546,,,,,,,0,0
121557378,,,,,,,0,0
232112778,,,,,,,0,1
236486569,,,,,,,0,1
245061169,,,,,,,1,1
244994593,,,,,,,0,1
245037961,,,,,,,0,1
244955050,,,,,,,0,1
245015994,,,,,,,1,1
245211174,,,,,,,1,1
245120219,,,,,,,0,0
244912823,,,,,,,1,0
245216062,,,,,,,0,0
245006440,,,,,,,0,1
245178701,,,,,,,0,0
245155557,,,,,,,0,0
245097858,,,,,,,1,1
231652686,,,,,,,1,0
245245285,,,,,,,1,0
244907674,,,,,,,0,0
120313649,,,,,,,0,1
245038010,,,,,,,1,1
245229716,,,,,,,0,0
245211650,,,,,,,1,0
245071058,,,,,,,0,0
245211808,,,,,,,0,0
244928600,,,,,,,0,1
245114031,,,,,,,0,1
245037310,,,,,,,1,1
244987911,,,,,,,0,1
245051331,,,,,,,0,1
245124922,,,,,,,0,0
244997753,,,,,,,0,0
231156294,,,,,,,0,0
245046391,,,,,,,1,1
245130783,,,,,,,0,1
244974740,,,,,,,0,1
120866678,,,,,,,1,1
245134717,,,,,,,0,1
245170576,,,,,,,0,1
245062653,,,,,,,0,0
