UNIQUE_ID,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Sum,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,predicted_Y
245028109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,12.0,2.25,2.0,3.75,1.0,2.25,4.5,2.25,2.5,1.75,1.25,3.0,1.75,3.25,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,0.4991892765156242
244997505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2,0.8,2.0,1.0,1.0,2.0,2.0,1.0,9.0,4.0,4.0,3.25,2.5,4.0,5.75,1.0,2.5,1.25,1.0,2.0,1.0,1.85,1.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.6,1.0,0.4991697294538341
245154295,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,10.0,1.25,3.0,2.5,1.75,2.25,3.0,1.75,1.75,1.25,1.5,4.0,1.0,2.5,3.0,4.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,5.0,1.0,0.4991692654097773
244961466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,11.0,2.25,4.0,4.0,2.0,3.75,5.25,1.25,3.75,1.0,1.0,2.25,1.0,2.0,2.0,3.0,5.0,5.0,2.0,1.0,2.0,6.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,0.4991685946864562
245042444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.8,4.0,4.0,1.0,3.25,5.5,1.0,1.75,1.0,1.0,1.25,1.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,0.4991660248643928
245030673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,10.0,4.0,4.0,3.25,1.25,1.75,6.0,1.0,1.75,1.0,1.0,1.5,1.0,1.5,2.0,3.0,5.0,1.0,2.0,1.0,2.0,6.0,4.0,7.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,5.0,7.0,2.0,0.4991656239399565
245207788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,11.0,2.5,3.5,3.0,3.75,2.75,5.25,1.25,3.0,1.0,1.0,1.0,1.0,2.5,2.0,3.0,7.0,1.0,2.0,2.0,2.0,7.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,4.0,7.0,2.0,0.4991613283110057
245040835,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,8.0,3.5,3.5,3.5,2.0,3.25,5.75,1.0,2.0,1.0,1.0,1.5,1.0,1.5,1.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,0.4991604050755132
245087423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,-1.0,1.0,0.0,6.0,4.0,4.0,4.0,1.0,2.5,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,2.0,5.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,0.4991589404173309
244964284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,4.0,4.0,4.0,1.0,3.25,5.25,1.0,2.25,1.0,1.0,2.5,1.0,1.5,1.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,0.4991586323840202
244954480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,4.0,4.0,1.5,3.25,5.75,1.0,2.25,1.0,1.0,1.0,1.0,1.5,1.0,3.0,5.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,0.499154267508365
244985764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,11.0,2.25,3.5,3.0,3.0,1.0,4.75,1.0,2.25,1.0,1.0,1.25,1.25,2.5,3.0,3.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,1.0,0.4991526047052078
245150348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,2.5,3.75,3.0,2.0,2.0,4.5,1.5,3.75,1.0,1.0,1.25,1.75,3.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,7.0,6.0,6.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,6.0,5.0,1.0,0.4991433530992242
244977850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,9.0,4.0,4.0,4.0,2.5,4.0,4.75,1.5,4.0,1.0,1.0,1.0,2.75,1.25,1.0,4.0,5.0,4.0,2.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,5.0,6.0,1.0,0.4991379194860605
244169670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,3.25,3.5,3.25,2.0,3.75,4.0,1.5,2.5,1.0,2.0,1.5,1.0,2.75,3.0,3.0,5.0,2.0,2.0,3.0,4.0,7.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,1.0,0.499137390072636
245170713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,3.25,3.5,3.0,2.0,2.0,4.25,1.75,3.0,1.25,1.5,2.75,2.5,3.25,2.0,7.0,5.0,1.0,3.0,2.0,2.0,1.0,2.0,6.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,1.0,0.4991373764705178
245010527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,3.25,4.0,3.75,1.0,3.75,5.75,1.0,4.0,1.0,1.25,2.0,1.25,1.25,1.0,3.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,7.0,1.0,1.0,0.4991344142940635
244950003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,10.0,3.75,3.75,4.0,1.75,2.75,5.5,1.0,2.0,1.0,1.0,1.0,1.75,1.75,1.0,4.0,5.0,3.0,2.0,1.0,1.0,6.0,4.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,5.0,2.0,0.4991279218115693
245155678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,2.0,2.0,2.0,1.0,1.0,0.0,8.0,2.0,2.25,2.25,3.0,1.0,5.0,1.0,2.25,1.0,1.25,3.0,1.25,2.0,4.0,3.0,3.0,8.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,7.0,7.0,4.0,1.0,0.4991279052263677
245075090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,4.0,2.75,3.25,3.25,2.0,2.25,4.25,1.25,2.25,1.5,1.75,2.5,2.75,2.5,2.0,3.0,3.0,1.0,3.0,1.0,1.0,7.0,2.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,6.0,1.0,0.4991268956178661
245074136,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,0.0,1.0,2.0,2.0,2.0,8.0,1.0,4.0,3.25,1.5,1.0,4.75,1.0,1.75,1.0,1.0,1.0,1.0,1.5,2.0,4.0,5.0,4.0,1.0,1.0,1.0,6.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,6.0,1.0,0.4991244804894296
245147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,12.0,4.0,3.75,3.5,1.0,3.75,3.75,1.25,1.75,2.0,1.5,1.0,3.0,3.5,2.0,6.0,3.0,4.0,2.0,3.0,2.0,7.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,4.0,1.0,0.4991209813013076
245038005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,-1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,2.0,-1.0,1.0,6.0,3.75,3.5,4.0,1.0,4.0,4.5,1.0,2.5,1.0,1.0,1.0,1.0,1.25,1.0,7.0,5.0,1.0,2.0,1.0,1.0,6.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,5.0,3.0,1.0,0.4991197214020031
234596175,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,9.0,1.0,4.0,4.0,4.0,2.5,4.5,1.0,1.0,1.0,1.0,4.0,1.0,2.5,1.0,7.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.4991140808758784
245129317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,11.0,3.0,3.0,2.75,2.25,3.5,5.25,1.75,3.25,1.5,1.5,2.0,2.0,2.5,3.0,1.0,2.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,5.0,1.0,0.499112331935709
245131000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,10.0,4.0,4.0,4.0,1.0,3.25,5.5,1.0,3.25,1.0,1.0,1.0,1.5,1.5,2.0,5.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,5.0,1.0,0.4991111677949946
245166767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,10.0,4.0,4.0,4.0,1.0,4.0,6.0,1.0,2.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,0.4991052355654403
245011008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,3.0,3.25,3.0,2.0,2.75,5.25,2.0,2.0,1.75,1.5,3.0,2.5,2.25,4.0,3.0,3.0,5.0,2.0,3.0,4.0,6.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,0.4991038380882212
242488466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,11.0,4.0,3.5,4.0,1.0,4.0,5.8,1.0,4.0,1.0,1.0,1.0,1.0,1.25,1.0,3.0,5.0,1.0,3.0,1.0,1.0,7.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,0.499101978659647
245099000,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,8.0,2.5,4.0,1.75,1.75,3.25,4.75,1.0,2.75,1.0,1.5,1.75,1.25,2.25,3.0,3.0,3.0,2.0,3.0,2.0,2.0,7.0,2.0,7.0,1.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,5.0,1.0,0.4990997031121088
245126833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,11.0,2.25,4.0,3.75,2.0,3.5,4.25,1.25,1.0,1.0,1.5,4.0,1.25,3.25,3.0,3.0,5.0,6.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,0.4990892865966444
245060567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,1.0,0.0,7.0,2.75,3.75,2.75,1.25,4.0,6.0,1.25,2.75,1.0,1.0,1.25,1.75,1.5,2.0,3.0,5.0,1.0,2.0,2.0,2.0,6.0,1.0,6.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,0.499086068535797
245006211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,10.0,2.75,3.75,3.75,1.0,1.75,5.5,1.25,3.25,1.25,1.0,1.0,1.0,1.75,1.0,3.0,5.0,1.0,2.0,2.0,1.0,7.0,5.0,6.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,0.499076112333949
245180098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,1.0,9.0,2.0,2.75,2.25,2.25,1.5,4.25,1.25,3.0,1.25,2.5,2.75,1.0,3.5,3.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0,1.0,0.4990710033156029
245061014,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,13.0,3.0,3.75,3.25,1.0,3.0,4.5,1.0,2.25,1.25,1.0,2.75,1.0,2.75,1.0,3.0,4.0,4.0,1.0,1.0,1.0,6.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,0.4990683172146734
245142043,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,2.0,1.0,2.0,1.0,8.0,2.25,3.0,3.0,3.0,3.0,4.0,1.25,3.0,1.5,2.0,3.0,2.0,2.5,1.0,4.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,6.0,1.0,0.4990669943309032
245176806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,11.0,3.0,3.75,4.0,1.75,3.75,5.25,1.0,2.75,1.0,1.0,1.75,1.5,2.25,1.0,2.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,6.0,2.0,0.4990618115312891
245111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,10.0,2.25,3.25,3.75,3.25,1.75,5.5,1.0,2.5,1.0,1.0,3.0,1.75,2.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,0.4990611056915544
126007443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.0,2.75,4.0,3.75,1.5,3.25,5.0,1.25,3.75,1.0,1.0,1.5,1.5,2.0,1.0,6.0,7.0,2.0,3.0,1.0,1.0,8.0,3.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,0.4990573984554064
245156232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,2.0,0.0,2.0,1.0,2.0,6.0,2.75,3.75,4.0,1.25,4.0,5.5,2.0,2.0,1.0,1.0,2.25,2.5,3.0,2.0,3.0,3.0,7.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,7.0,7.0,5.0,1.0,0.49905384876885706
245174597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,9.0,4.0,3.75,4.0,1.0,4.0,5.75,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,0.4990524410007136
